Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Luleå Flygplats;162860;2.0

Parameternamn;Beskrivning;Enhet
Nederbördsmängd;summa, 1 gång per månad;mm

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1974-04-01 06:00:01;1974-05-01 06:00:00;1974-04;3.0;Y
1974-05-01 06:00:01;1974-06-01 06:00:00;1974-05;22.6;Y
1974-06-01 06:00:01;1974-07-01 06:00:00;1974-06;45.1;Y
1974-07-01 06:00:01;1974-08-01 06:00:00;1974-07;83.0;Y
1974-08-01 06:00:01;1974-09-01 06:00:00;1974-08;25.5;Y
1974-09-01 06:00:01;1974-10-01 06:00:00;1974-09;74.4;Y
1974-10-01 06:00:01;1974-11-01 06:00:00;1974-10;61.3;Y
1974-11-01 06:00:01;1974-12-01 06:00:00;1974-11;60.4;Y
1974-12-01 06:00:01;1975-01-01 06:00:00;1974-12;63.0;Y
1975-01-01 06:00:01;1975-02-01 06:00:00;1975-01;39.6;Y
1975-02-01 06:00:01;1975-03-01 06:00:00;1975-02;6.3;Y
1975-03-01 06:00:01;1975-04-01 06:00:00;1975-03;6.6;Y
1975-04-01 06:00:01;1975-05-01 06:00:00;1975-04;15.9;Y
1975-05-01 06:00:01;1975-06-01 06:00:00;1975-05;39.5;Y
1975-06-01 06:00:01;1975-07-01 06:00:00;1975-06;46.0;Y
1975-07-01 06:00:01;1975-08-01 06:00:00;1975-07;12.0;Y
1975-08-01 06:00:01;1975-09-01 06:00:00;1975-08;153.2;Y
1975-09-01 06:00:01;1975-10-01 06:00:00;1975-09;79.0;Y
1975-10-01 06:00:01;1975-11-01 06:00:00;1975-10;29.0;Y
1975-11-01 06:00:01;1975-12-01 06:00:00;1975-11;36.1;Y
1975-12-01 06:00:01;1976-01-01 06:00:00;1975-12;44.4;Y
1976-01-01 06:00:01;1976-02-01 06:00:00;1976-01;51.0;Y
1976-02-01 06:00:01;1976-03-01 06:00:00;1976-02;18.7;Y
1976-03-01 06:00:01;1976-04-01 06:00:00;1976-03;12.8;Y
1976-04-01 06:00:01;1976-05-01 06:00:00;1976-04;17.1;Y
1976-05-01 06:00:01;1976-06-01 06:00:00;1976-05;8.1;Y
1976-06-01 06:00:01;1976-07-01 06:00:00;1976-06;18.6;Y
1976-07-01 06:00:01;1976-08-01 06:00:00;1976-07;70.6;Y
1976-08-01 06:00:01;1976-09-01 06:00:00;1976-08;3.8;Y
1976-09-01 06:00:01;1976-10-01 06:00:00;1976-09;25.5;Y
1976-10-01 06:00:01;1976-11-01 06:00:00;1976-10;27.6;Y
1976-11-01 06:00:01;1976-12-01 06:00:00;1976-11;52.8;Y
1976-12-01 06:00:01;1977-01-01 06:00:00;1976-12;32.3;Y
1977-01-01 06:00:01;1977-02-01 06:00:00;1977-01;66.4;Y
1977-02-01 06:00:01;1977-03-01 06:00:00;1977-02;31.1;Y
1977-03-01 06:00:01;1977-04-01 06:00:00;1977-03;39.4;Y
1977-04-01 06:00:01;1977-05-01 06:00:00;1977-04;90.3;Y
1977-05-01 06:00:01;1977-06-01 06:00:00;1977-05;44.6;Y
1977-06-01 06:00:01;1977-07-01 06:00:00;1977-06;68.3;Y
1977-07-01 06:00:01;1977-08-01 06:00:00;1977-07;117.2;Y
1977-08-01 06:00:01;1977-09-01 06:00:00;1977-08;28.3;Y
1977-09-01 06:00:01;1977-10-01 06:00:00;1977-09;44.5;Y
1977-10-01 06:00:01;1977-11-01 06:00:00;1977-10;28.4;Y
1977-11-01 06:00:01;1977-12-01 06:00:00;1977-11;55.6;Y
1977-12-01 06:00:01;1978-01-01 06:00:00;1977-12;17.2;Y
1978-01-01 06:00:01;1978-02-01 06:00:00;1978-01;54.4;Y
1978-02-01 06:00:01;1978-03-01 06:00:00;1978-02;11.8;Y
1978-03-01 06:00:01;1978-04-01 06:00:00;1978-03;36.0;Y
1978-04-01 06:00:01;1978-05-01 06:00:00;1978-04;15.2;Y
1978-05-01 06:00:01;1978-06-01 06:00:00;1978-05;3.6;Y
1978-06-01 06:00:01;1978-07-01 06:00:00;1978-06;54.4;Y
1978-07-01 06:00:01;1978-08-01 06:00:00;1978-07;72.8;Y
1978-08-01 06:00:01;1978-09-01 06:00:00;1978-08;90.5;Y
1978-09-01 06:00:01;1978-10-01 06:00:00;1978-09;86.5;Y
1978-10-01 06:00:01;1978-11-01 06:00:00;1978-10;41.9;Y
1978-11-01 06:00:01;1978-12-01 06:00:00;1978-11;26.8;Y
1978-12-01 06:00:01;1979-01-01 06:00:00;1978-12;2.9;Y
1979-01-01 06:00:01;1979-02-01 06:00:00;1979-01;31.3;Y
1979-02-01 06:00:01;1979-03-01 06:00:00;1979-02;26.5;Y
1979-03-01 06:00:01;1979-04-01 06:00:00;1979-03;36.0;Y
1979-04-01 06:00:01;1979-05-01 06:00:00;1979-04;31.0;Y
1979-05-01 06:00:01;1979-06-01 06:00:00;1979-05;32.7;Y
1979-06-01 06:00:01;1979-07-01 06:00:00;1979-06;10.0;Y
1979-07-01 06:00:01;1979-08-01 06:00:00;1979-07;55.8;Y
1979-08-01 06:00:01;1979-09-01 06:00:00;1979-08;53.7;Y
1979-09-01 06:00:01;1979-10-01 06:00:00;1979-09;50.1;Y
1979-10-01 06:00:01;1979-11-01 06:00:00;1979-10;36.3;Y
1979-11-01 06:00:01;1979-12-01 06:00:00;1979-11;68.3;Y
1979-12-01 06:00:01;1980-01-01 06:00:00;1979-12;52.1;Y
1980-01-01 06:00:01;1980-02-01 06:00:00;1980-01;9.1;Y
1980-02-01 06:00:01;1980-03-01 06:00:00;1980-02;19.4;Y
1980-03-01 06:00:01;1980-04-01 06:00:00;1980-03;28.0;Y
1980-04-01 06:00:01;1980-05-01 06:00:00;1980-04;20.9;Y
1980-05-01 06:00:01;1980-06-01 06:00:00;1980-05;25.8;Y
1980-06-01 06:00:01;1980-07-01 06:00:00;1980-06;15.1;Y
1980-07-01 06:00:01;1980-08-01 06:00:00;1980-07;10.1;Y
1980-08-01 06:00:01;1980-09-01 06:00:00;1980-08;51.1;Y
1980-09-01 06:00:01;1980-10-01 06:00:00;1980-09;59.5;Y
1980-10-01 06:00:01;1980-11-01 06:00:00;1980-10;76.8;Y
1980-11-01 06:00:01;1980-12-01 06:00:00;1980-11;46.9;Y
1980-12-01 06:00:01;1981-01-01 06:00:00;1980-12;45.0;Y
1981-01-01 06:00:01;1981-02-01 06:00:00;1981-01;42.1;Y
1981-02-01 06:00:01;1981-03-01 06:00:00;1981-02;23.5;Y
1981-03-01 06:00:01;1981-04-01 06:00:00;1981-03;52.4;Y
1981-04-01 06:00:01;1981-05-01 06:00:00;1981-04;33.0;Y
1981-05-01 06:00:01;1981-06-01 06:00:00;1981-05;14.7;Y
1981-06-01 06:00:01;1981-07-01 06:00:00;1981-06;46.4;Y
1981-07-01 06:00:01;1981-08-01 06:00:00;1981-07;73.8;Y
1981-08-01 06:00:01;1981-09-01 06:00:00;1981-08;49.1;Y
1981-09-01 06:00:01;1981-10-01 06:00:00;1981-09;14.9;Y
1981-10-01 06:00:01;1981-11-01 06:00:00;1981-10;102.8;Y
1981-11-01 06:00:01;1981-12-01 06:00:00;1981-11;58.3;Y
1981-12-01 06:00:01;1982-01-01 06:00:00;1981-12;34.1;Y
1982-01-01 06:00:01;1982-02-01 06:00:00;1982-01;22.9;Y
1982-02-01 06:00:01;1982-03-01 06:00:00;1982-02;8.4;Y
1982-03-01 06:00:01;1982-04-01 06:00:00;1982-03;15.0;Y
1982-04-01 06:00:01;1982-05-01 06:00:00;1982-04;23.1;Y
1982-05-01 06:00:01;1982-06-01 06:00:00;1982-05;103.7;Y
1982-06-01 06:00:01;1982-07-01 06:00:00;1982-06;28.7;Y
1982-07-01 06:00:01;1982-08-01 06:00:00;1982-07;21.5;Y
1982-08-01 06:00:01;1982-09-01 06:00:00;1982-08;80.0;Y
1982-09-01 06:00:01;1982-10-01 06:00:00;1982-09;63.8;Y
1982-10-01 06:00:01;1982-11-01 06:00:00;1982-10;43.4;Y
1982-11-01 06:00:01;1982-12-01 06:00:00;1982-11;53.0;Y
1982-12-01 06:00:01;1983-01-01 06:00:00;1982-12;25.4;Y
1983-01-01 06:00:01;1983-02-01 06:00:00;1983-01;57.0;Y
1983-02-01 06:00:01;1983-03-01 06:00:00;1983-02;8.2;Y
1983-03-01 06:00:01;1983-04-01 06:00:00;1983-03;31.2;Y
1983-04-01 06:00:01;1983-05-01 06:00:00;1983-04;32.9;Y
1983-05-01 06:00:01;1983-06-01 06:00:00;1983-05;21.3;Y
1983-06-01 06:00:01;1983-07-01 06:00:00;1983-06;30.7;Y
1983-07-01 06:00:01;1983-08-01 06:00:00;1983-07;43.0;Y
1983-08-01 06:00:01;1983-09-01 06:00:00;1983-08;17.6;Y
1983-09-01 06:00:01;1983-10-01 06:00:00;1983-09;94.8;Y
1983-10-01 06:00:01;1983-11-01 06:00:00;1983-10;104.8;Y
1983-11-01 06:00:01;1983-12-01 06:00:00;1983-11;22.7;Y
1983-12-01 06:00:01;1984-01-01 06:00:00;1983-12;47.2;Y
1984-01-01 06:00:01;1984-02-01 06:00:00;1984-01;52.9;Y
1984-02-01 06:00:01;1984-03-01 06:00:00;1984-02;26.6;Y
1984-03-01 06:00:01;1984-04-01 06:00:00;1984-03;24.7;Y
1984-04-01 06:00:01;1984-05-01 06:00:00;1984-04;6.0;Y
1984-05-01 06:00:01;1984-06-01 06:00:00;1984-05;17.1;Y
1984-06-01 06:00:01;1984-07-01 06:00:00;1984-06;63.5;Y
1984-07-01 06:00:01;1984-08-01 06:00:00;1984-07;84.7;Y
1984-08-01 06:00:01;1984-09-01 06:00:00;1984-08;48.8;Y
1984-09-01 06:00:01;1984-10-01 06:00:00;1984-09;54.1;Y
1984-10-01 06:00:01;1984-11-01 06:00:00;1984-10;70.9;Y
1984-11-01 06:00:01;1984-12-01 06:00:00;1984-11;60.2;Y
1984-12-01 06:00:01;1985-01-01 06:00:00;1984-12;44.5;Y
1985-01-01 06:00:01;1985-02-01 06:00:00;1985-01;8.6;Y
1985-02-01 06:00:01;1985-03-01 06:00:00;1985-02;15.7;Y
1985-03-01 06:00:01;1985-04-01 06:00:00;1985-03;31.1;Y
1985-04-01 06:00:01;1985-05-01 06:00:00;1985-04;1.7;Y
1985-05-01 06:00:01;1985-06-01 06:00:00;1985-05;30.4;Y
1985-06-01 06:00:01;1985-07-01 06:00:00;1985-06;35.0;Y
1985-07-01 06:00:01;1985-08-01 06:00:00;1985-07;46.8;Y
1985-08-01 06:00:01;1985-09-01 06:00:00;1985-08;69.9;Y
1985-09-01 06:00:01;1985-10-01 06:00:00;1985-09;63.5;Y
1985-10-01 06:00:01;1985-11-01 06:00:00;1985-10;53.7;Y
1985-11-01 06:00:01;1985-12-01 06:00:00;1985-11;57.7;Y
1985-12-01 06:00:01;1986-01-01 06:00:00;1985-12;20.2;Y
1986-01-01 06:00:01;1986-02-01 06:00:00;1986-01;62.1;Y
1986-02-01 06:00:01;1986-03-01 06:00:00;1986-02;1.0;Y
1986-03-01 06:00:01;1986-04-01 06:00:00;1986-03;39.5;Y
1986-04-01 06:00:01;1986-05-01 06:00:00;1986-04;23.3;Y
1986-05-01 06:00:01;1986-06-01 06:00:00;1986-05;48.0;Y
1986-06-01 06:00:01;1986-07-01 06:00:00;1986-06;9.8;Y
1986-07-01 06:00:01;1986-08-01 06:00:00;1986-07;60.1;Y
1986-08-01 06:00:01;1986-09-01 06:00:00;1986-08;90.6;Y
1986-09-01 06:00:01;1986-10-01 06:00:00;1986-09;69.0;Y
1986-10-01 06:00:01;1986-11-01 06:00:00;1986-10;52.0;Y
1986-11-01 06:00:01;1986-12-01 06:00:00;1986-11;81.9;Y
1986-12-01 06:00:01;1987-01-01 06:00:00;1986-12;27.4;Y
1987-01-01 06:00:01;1987-02-01 06:00:00;1987-01;7.8;Y
1987-02-01 06:00:01;1987-03-01 06:00:00;1987-02;36.8;Y
1987-03-01 06:00:01;1987-04-01 06:00:00;1987-03;41.8;Y
1987-04-01 06:00:01;1987-05-01 06:00:00;1987-04;7.1;Y
1987-05-01 06:00:01;1987-06-01 06:00:00;1987-05;27.6;Y
1987-06-01 06:00:01;1987-07-01 06:00:00;1987-06;94.7;Y
1987-07-01 06:00:01;1987-08-01 06:00:00;1987-07;86.1;Y
1987-08-01 06:00:01;1987-09-01 06:00:00;1987-08;86.4;Y
1987-09-01 06:00:01;1987-10-01 06:00:00;1987-09;60.1;Y
1987-10-01 06:00:01;1987-11-01 06:00:00;1987-10;17.3;Y
1987-11-01 06:00:01;1987-12-01 06:00:00;1987-11;52.1;Y
1987-12-01 06:00:01;1988-01-01 06:00:00;1987-12;19.6;Y
1988-01-01 06:00:01;1988-02-01 06:00:00;1988-01;62.1;Y
1988-02-01 06:00:01;1988-03-01 06:00:00;1988-02;65.2;Y
1988-03-01 06:00:01;1988-04-01 06:00:00;1988-03;52.1;Y
1988-04-01 06:00:01;1988-05-01 06:00:00;1988-04;8.1;Y
1988-05-01 06:00:01;1988-06-01 06:00:00;1988-05;44.6;Y
1988-06-01 06:00:01;1988-07-01 06:00:00;1988-06;21.7;Y
1988-07-01 06:00:01;1988-08-01 06:00:00;1988-07;75.8;Y
1988-08-01 06:00:01;1988-09-01 06:00:00;1988-08;105.9;Y
1988-09-01 06:00:01;1988-10-01 06:00:00;1988-09;57.0;Y
1988-10-01 06:00:01;1988-11-01 06:00:00;1988-10;40.3;Y
1988-11-01 06:00:01;1988-12-01 06:00:00;1988-11;16.0;Y
1988-12-01 06:00:01;1989-01-01 06:00:00;1988-12;62.4;Y
1989-01-01 06:00:01;1989-02-01 06:00:00;1989-01;82.8;Y
1989-02-01 06:00:01;1989-03-01 06:00:00;1989-02;46.8;Y
1989-03-01 06:00:01;1989-04-01 06:00:00;1989-03;61.3;Y
1989-04-01 06:00:01;1989-05-01 06:00:00;1989-04;50.8;Y
1989-05-01 06:00:01;1989-06-01 06:00:00;1989-05;55.8;Y
1989-06-01 06:00:01;1989-07-01 06:00:00;1989-06;32.5;Y
1989-07-01 06:00:01;1989-08-01 06:00:00;1989-07;45.8;Y
1989-08-01 06:00:01;1989-09-01 06:00:00;1989-08;49.6;Y
1989-09-01 06:00:01;1989-10-01 06:00:00;1989-09;24.1;Y
1989-10-01 06:00:01;1989-11-01 06:00:00;1989-10;52.9;Y
1989-11-01 06:00:01;1989-12-01 06:00:00;1989-11;39.9;Y
1989-12-01 06:00:01;1990-01-01 06:00:00;1989-12;16.7;Y
1990-01-01 06:00:01;1990-02-01 06:00:00;1990-01;88.6;Y
1990-02-01 06:00:01;1990-03-01 06:00:00;1990-02;55.6;Y
1990-03-01 06:00:01;1990-04-01 06:00:00;1990-03;15.7;Y
1990-04-01 06:00:01;1990-05-01 06:00:00;1990-04;15.7;Y
1990-05-01 06:00:01;1990-06-01 06:00:00;1990-05;3.7;Y
1990-06-01 06:00:01;1990-07-01 06:00:00;1990-06;21.6;Y
1990-07-01 06:00:01;1990-08-01 06:00:00;1990-07;80.3;Y
1990-08-01 06:00:01;1990-09-01 06:00:00;1990-08;67.0;Y
1990-09-01 06:00:01;1990-10-01 06:00:00;1990-09;64.3;Y
1990-10-01 06:00:01;1990-11-01 06:00:00;1990-10;33.4;Y
1990-11-01 06:00:01;1990-12-01 06:00:00;1990-11;35.6;Y
1990-12-01 06:00:01;1991-01-01 06:00:00;1990-12;37.3;Y
1991-01-01 06:00:01;1991-02-01 06:00:00;1991-01;50.1;Y
1991-02-01 06:00:01;1991-03-01 06:00:00;1991-02;18.5;Y
1991-03-01 06:00:01;1991-04-01 06:00:00;1991-03;61.6;Y
1991-04-01 06:00:01;1991-05-01 06:00:00;1991-04;11.4;Y
1991-05-01 06:00:01;1991-06-01 06:00:00;1991-05;51.8;Y
1991-06-01 06:00:01;1991-07-01 06:00:00;1991-06;91.9;Y
1991-07-01 06:00:01;1991-08-01 06:00:00;1991-07;36.3;Y
1991-08-01 06:00:01;1991-09-01 06:00:00;1991-08;74.5;Y
1991-09-01 06:00:01;1991-10-01 06:00:00;1991-09;34.6;Y
1991-10-01 06:00:01;1991-11-01 06:00:00;1991-10;54.3;Y
1991-11-01 06:00:01;1991-12-01 06:00:00;1991-11;81.1;Y
1991-12-01 06:00:01;1992-01-01 06:00:00;1991-12;13.5;Y
1992-01-01 06:00:01;1992-02-01 06:00:00;1992-01;38.4;Y
1992-02-01 06:00:01;1992-03-01 06:00:00;1992-02;27.1;Y
1992-03-01 06:00:01;1992-04-01 06:00:00;1992-03;33.4;Y
1992-04-01 06:00:01;1992-05-01 06:00:00;1992-04;22.4;Y
1992-05-01 06:00:01;1992-06-01 06:00:00;1992-05;27.1;Y
1992-06-01 06:00:01;1992-07-01 06:00:00;1992-06;26.9;Y
1992-07-01 06:00:01;1992-08-01 06:00:00;1992-07;70.2;Y
1992-08-01 06:00:01;1992-09-01 06:00:00;1992-08;139.5;Y
1992-09-01 06:00:01;1992-10-01 06:00:00;1992-09;81.6;Y
1992-10-01 06:00:01;1992-11-01 06:00:00;1992-10;22.9;Y
1992-11-01 06:00:01;1992-12-01 06:00:00;1992-11;86.4;Y
1992-12-01 06:00:01;1993-01-01 06:00:00;1992-12;38.2;Y
1993-01-01 06:00:01;1993-02-01 06:00:00;1993-01;45.6;Y
1993-02-01 06:00:01;1993-03-01 06:00:00;1993-02;11.6;Y
1993-03-01 06:00:01;1993-04-01 06:00:00;1993-03;42.9;Y
1993-04-01 06:00:01;1993-05-01 06:00:00;1993-04;11.3;Y
1993-05-01 06:00:01;1993-06-01 06:00:00;1993-05;24.4;Y
1993-06-01 06:00:01;1993-07-01 06:00:00;1993-06;22.1;Y
1993-07-01 06:00:01;1993-08-01 06:00:00;1993-07;93.1;Y
1993-08-01 06:00:01;1993-09-01 06:00:00;1993-08;101.4;Y
1993-09-01 06:00:01;1993-10-01 06:00:00;1993-09;69.9;Y
1993-10-01 06:00:01;1993-11-01 06:00:00;1993-10;41.7;Y
1993-11-01 06:00:01;1993-12-01 06:00:00;1993-11;20.0;Y
1993-12-01 06:00:01;1994-01-01 06:00:00;1993-12;122.1;Y
1994-01-01 06:00:01;1994-02-01 06:00:00;1994-01;50.2;Y
1994-02-01 06:00:01;1994-03-01 06:00:00;1994-02;6.2;Y
1994-03-01 06:00:01;1994-04-01 06:00:00;1994-03;42.7;Y
1994-04-01 06:00:01;1994-05-01 06:00:00;1994-04;39.4;Y
1994-05-01 06:00:01;1994-06-01 06:00:00;1994-05;9.0;Y
1994-06-01 06:00:01;1994-07-01 06:00:00;1994-06;38.7;Y
1994-07-01 06:00:01;1994-08-01 06:00:00;1994-07;20.6;Y
1994-08-01 06:00:01;1994-09-01 06:00:00;1994-08;18.8;Y
1994-09-01 06:00:01;1994-10-01 06:00:00;1994-09;59.4;Y
1994-10-01 06:00:01;1994-11-01 06:00:00;1994-10;67.6;Y
1994-11-01 06:00:01;1994-12-01 06:00:00;1994-11;18.2;Y
1994-12-01 06:00:01;1995-01-01 06:00:00;1994-12;50.4;Y
1995-01-01 06:00:01;1995-02-01 06:00:00;1995-01;61.2;Y
1995-02-01 06:00:01;1995-03-01 06:00:00;1995-02;55.3;Y
1995-03-01 06:00:01;1995-04-01 06:00:00;1995-03;56.6;Y
1995-04-01 06:00:01;1995-05-01 06:00:00;1995-04;29.6;Y
1995-05-01 06:00:01;1995-06-01 06:00:00;1995-05;47.9;Y
1995-06-01 06:00:01;1995-07-01 06:00:00;1995-06;17.8;Y
1995-07-01 06:00:01;1995-08-01 06:00:00;1995-07;56.8;Y
1995-08-01 06:00:01;1995-09-01 06:00:00;1995-08;55.2;Y
1995-09-01 06:00:01;1995-10-01 06:00:00;1995-09;26.6;Y
1995-10-01 06:00:01;1995-11-01 06:00:00;1995-10;53.0;Y
1995-11-01 06:00:01;1995-12-01 06:00:00;1995-11;27.0;Y
1995-12-01 06:00:01;1996-01-01 06:00:00;1995-12;11.6;Y
1996-01-01 06:00:01;1996-02-01 06:00:00;1996-01;4.2;Y
1996-02-01 06:00:01;1996-03-01 06:00:00;1996-02;23.4;Y
1996-03-01 06:00:01;1996-04-01 06:00:00;1996-03;6.3;Y
1996-04-01 06:00:01;1996-05-01 06:00:00;1996-04;40.5;Y
1996-05-01 06:00:01;1996-06-01 06:00:00;1996-05;30.2;Y
1996-06-01 06:00:01;1996-07-01 06:00:00;1996-06;84.2;Y
1996-07-01 06:00:01;1996-08-01 06:00:00;1996-07;55.4;Y
1996-08-01 06:00:01;1996-09-01 06:00:00;1996-08;25.3;Y
1996-09-01 06:00:01;1996-10-01 06:00:00;1996-09;64.9;Y
1996-10-01 06:00:01;1996-11-01 06:00:00;1996-10;78.2;Y
1996-11-01 06:00:01;1996-12-01 06:00:00;1996-11;80.0;Y
1996-12-01 06:00:01;1997-01-01 06:00:00;1996-12;33.4;Y
1997-01-01 06:00:01;1997-02-01 06:00:00;1997-01;29.9;Y
1997-02-01 06:00:01;1997-03-01 06:00:00;1997-02;43.8;Y
1997-03-01 06:00:01;1997-04-01 06:00:00;1997-03;46.1;Y
1997-04-01 06:00:01;1997-05-01 06:00:00;1997-04;26.7;Y
1997-05-01 06:00:01;1997-06-01 06:00:00;1997-05;5.7;Y
1997-06-01 06:00:01;1997-07-01 06:00:00;1997-06;41.1;Y
1997-07-01 06:00:01;1997-08-01 06:00:00;1997-07;149.6;Y
1997-08-01 06:00:01;1997-09-01 06:00:00;1997-08;19.3;Y
1997-09-01 06:00:01;1997-10-01 06:00:00;1997-09;58.7;Y
1997-10-01 06:00:01;1997-11-01 06:00:00;1997-10;31.6;Y
1997-11-01 06:00:01;1997-12-01 06:00:00;1997-11;42.6;Y
1997-12-01 06:00:01;1998-01-01 06:00:00;1997-12;29.3;Y
1998-01-01 06:00:01;1998-02-01 06:00:00;1998-01;55.1;Y
1998-02-01 06:00:01;1998-03-01 06:00:00;1998-02;60.5;Y
1998-03-01 06:00:01;1998-04-01 06:00:00;1998-03;21.6;Y
1998-04-01 06:00:01;1998-05-01 06:00:00;1998-04;18.0;Y
1998-05-01 06:00:01;1998-06-01 06:00:00;1998-05;65.0;Y
1998-06-01 06:00:01;1998-07-01 06:00:00;1998-06;44.5;Y
1998-07-01 06:00:01;1998-08-01 06:00:00;1998-07;59.4;Y
1998-08-01 06:00:01;1998-09-01 06:00:00;1998-08;119.2;Y
1998-09-01 06:00:01;1998-10-01 06:00:00;1998-09;43.8;Y
1998-10-01 06:00:01;1998-11-01 06:00:00;1998-10;111.6;Y
1998-11-01 06:00:01;1998-12-01 06:00:00;1998-11;55.5;Y
1998-12-01 06:00:01;1999-01-01 06:00:00;1998-12;25.2;Y
1999-01-01 06:00:01;1999-02-01 06:00:00;1999-01;35.6;Y
1999-02-01 06:00:01;1999-03-01 06:00:00;1999-02;43.3;Y
1999-03-01 06:00:01;1999-04-01 06:00:00;1999-03;16.3;Y
1999-04-01 06:00:01;1999-05-01 06:00:00;1999-04;21.1;Y
1999-05-01 06:00:01;1999-06-01 06:00:00;1999-05;32.0;Y
1999-06-01 06:00:01;1999-07-01 06:00:00;1999-06;51.7;Y
1999-07-01 06:00:01;1999-08-01 06:00:00;1999-07;30.3;Y
1999-08-01 06:00:01;1999-09-01 06:00:00;1999-08;42.8;Y
1999-09-01 06:00:01;1999-10-01 06:00:00;1999-09;13.5;Y
1999-10-01 06:00:01;1999-11-01 06:00:00;1999-10;67.3;Y
1999-11-01 06:00:01;1999-12-01 06:00:00;1999-11;73.9;Y
1999-12-01 06:00:01;2000-01-01 06:00:00;1999-12;52.9;Y
2000-01-01 06:00:01;2000-02-01 06:00:00;2000-01;48.6;Y
2000-02-01 06:00:01;2000-03-01 06:00:00;2000-02;31.8;Y
2000-03-01 06:00:01;2000-04-01 06:00:00;2000-03;28.0;Y
2000-04-01 06:00:01;2000-05-01 06:00:00;2000-04;54.9;Y
2000-05-01 06:00:01;2000-06-01 06:00:00;2000-05;31.6;Y
2000-06-01 06:00:01;2000-07-01 06:00:00;2000-06;95.5;Y
2000-07-01 06:00:01;2000-08-01 06:00:00;2000-07;66.9;Y
2000-08-01 06:00:01;2000-09-01 06:00:00;2000-08;66.9;Y
2000-09-01 06:00:01;2000-10-01 06:00:00;2000-09;31.4;Y
2000-10-01 06:00:01;2000-11-01 06:00:00;2000-10;85.1;Y
2000-11-01 06:00:01;2000-12-01 06:00:00;2000-11;76.9;Y
2000-12-01 06:00:01;2001-01-01 06:00:00;2000-12;57.9;Y
2001-01-01 06:00:01;2001-02-01 06:00:00;2001-01;41.9;Y
2001-02-01 06:00:01;2001-03-01 06:00:00;2001-02;29.6;Y
2001-03-01 06:00:01;2001-04-01 06:00:00;2001-03;14.8;Y
2001-04-01 06:00:01;2001-05-01 06:00:00;2001-04;65.4;Y
2001-05-01 06:00:01;2001-06-01 06:00:00;2001-05;44.7;Y
2001-06-01 06:00:01;2001-07-01 06:00:00;2001-06;48.7;Y
2001-07-01 06:00:01;2001-08-01 06:00:00;2001-07;60.3;Y
2001-08-01 06:00:01;2001-09-01 06:00:00;2001-08;59.7;Y
2001-09-01 06:00:01;2001-10-01 06:00:00;2001-09;58.8;Y
2001-10-01 06:00:01;2001-11-01 06:00:00;2001-10;49.2;Y
2001-11-01 06:00:01;2001-12-01 06:00:00;2001-11;57.8;Y
2001-12-01 06:00:01;2002-01-01 06:00:00;2001-12;20.6;Y
2002-01-01 06:00:01;2002-02-01 06:00:00;2002-01;29.1;Y
2002-02-01 06:00:01;2002-03-01 06:00:00;2002-02;66.8;Y
2002-03-01 06:00:01;2002-04-01 06:00:00;2002-03;46.8;Y
2002-04-01 06:00:01;2002-05-01 06:00:00;2002-04;13.9;Y
2002-05-01 06:00:01;2002-06-01 06:00:00;2002-05;22.4;Y
2002-06-01 06:00:01;2002-07-01 06:00:00;2002-06;73.9;Y
2002-07-01 06:00:01;2002-08-01 06:00:00;2002-07;33.0;Y
2002-08-01 06:00:01;2002-09-01 06:00:00;2002-08;10.1;Y
2002-09-01 06:00:01;2002-10-01 06:00:00;2002-09;22.0;Y
2002-10-01 06:00:01;2002-11-01 06:00:00;2002-10;24.9;Y
2002-11-01 06:00:01;2002-12-01 06:00:00;2002-11;20.3;Y
2002-12-01 06:00:01;2003-01-01 06:00:00;2002-12;15.6;Y
2010-01-01 06:00:01;2010-02-01 06:00:00;2010-01;0.0;G
2010-02-01 06:00:01;2010-03-01 06:00:00;2010-02;0.0;G
2010-03-01 06:00:01;2010-04-01 06:00:00;2010-03;0.0;G
2010-04-01 06:00:01;2010-05-01 06:00:00;2010-04;0.0;G
2010-05-01 06:00:01;2010-06-01 06:00:00;2010-05;0.0;G
2013-02-01 06:00:01;2013-03-01 06:00:00;2013-02;31.7;Y
2013-03-01 06:00:01;2013-04-01 06:00:00;2013-03;16.9;Y
2013-04-01 06:00:01;2013-05-01 06:00:00;2013-04;45.9;Y
2013-05-01 06:00:01;2013-06-01 06:00:00;2013-05;26.0;Y
2013-06-01 06:00:01;2013-07-01 06:00:00;2013-06;157.3;Y
2013-07-01 06:00:01;2013-08-01 06:00:00;2013-07;40.8;Y
2013-08-01 06:00:01;2013-09-01 06:00:00;2013-08;29.1;Y
2013-09-01 06:00:01;2013-10-01 06:00:00;2013-09;45.4;Y
2013-10-01 06:00:01;2013-11-01 06:00:00;2013-10;46.5;Y
2013-11-01 06:00:01;2013-12-01 06:00:00;2013-11;31.2;Y
2013-12-01 06:00:01;2014-01-01 06:00:00;2013-12;54.7;Y
2014-01-01 06:00:01;2014-02-01 06:00:00;2014-01;40.7;Y
2014-03-01 06:00:01;2014-04-01 06:00:00;2014-03;24.0;Y
2014-04-01 06:00:01;2014-05-01 06:00:00;2014-04;11.6;Y
